Barcode,Plate ID,Well Name,column,row,MEASUREMENT SET ID,Total Nuclei (CountNuclei),labware barcode,Well,chemical_name,Annotation,Conc LOG[M],SMILES,Metadata_library
E34L460-3,652,D04,4,4,662,1164,4T640460,D04,Tetracaine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D05,5,4,662,1212,4T640460,D05,PAPP,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D06,6,4,662,1294,4T640460,D06,Brinzolamide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D07,7,4,662,1113,4T640460,D07,Amisulpride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D08,8,4,662,1015,4T640460,D08,Terfenadine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D09,9,4,662,1100,4T640460,D09,Taurine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D10,10,4,662,1217,4T640460,D10,Thioperamide maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D11,11,4,662,1182,4T640460,D11,Theophylline,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D12,12,4,662,1231,4T640460,D12,U-74389G maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D13,13,4,662,1138,4T640460,D13,4-Hydroxyphenethylamine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D14,14,4,662,1132,4T640460,D14,"UK 14,304",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D15,15,4,662,1078,4T640460,D15,Tetrahydrozoline hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D16,16,4,662,963,4T640460,D16,U0126,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D17,17,4,662,1143,4T640460,D17,CYM-5520,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D18,18,4,662,695,4T640460,D18,AMG 9810,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D19,19,4,662,1297,4T640460,D19,DL-Thiorphan,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D20,20,4,662,1176,4T640460,D20,Ara-G hydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D21,21,4,662,1309,4T640460,D21,Tyrphostin AG 112,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D22,22,4,662,1171,4T640460,D22,YS-035 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,D23,23,4,662,997,4T640460,D23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,D24,24,4,662,838,4T640460,D24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,E01,1,5,662,1022,4T640460,E01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,E02,2,5,662,1232,4T640460,E02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,E03,3,5,662,1178,4T640460,E03,Pheniramine maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E04,4,5,662,1485,4T640460,E04,Retinoic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E05,5,5,662,1205,4T640460,E05,Phentolamine mesylate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E06,6,5,662,1274,4T640460,E06,Ranolazine dihydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E07,7,5,662,1200,4T640460,E07,KRN633,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E08,8,5,662,1092,4T640460,E08,Ribavirin,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E09,9,5,662,1073,4T640460,E09,Pergolide methanesulfonate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E10,10,5,662,1400,4T640460,E10,Riluzole,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E11,11,5,662,1144,4T640460,E11,"1,10-Phenanthroline monohydrate",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E12,12,5,662,1150,4T640460,E12,SB-366791,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E13,13,5,662,1084,4T640460,E13,R(+)-3PPP hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E14,14,5,662,863,4T640460,E14,K145 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E15,15,5,662,1198,4T640460,E15,1-Phenylbiguanide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E16,16,5,662,1103,4T640460,E16,SKF 83959 hydrobromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E17,17,5,662,1188,4T640460,E17,H2L5186303,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E18,18,5,662,1123,4T640460,E18,Spironolactone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E19,19,5,662,1015,4T640460,E19,Quinolinic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E20,20,5,662,1277,4T640460,E20,Spiperone hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E21,21,5,662,1187,4T640460,E21,(-)-Quinpirole hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E22,22,5,662,1270,4T640460,E22,Sulindac,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,E23,23,5,662,1068,4T640460,E23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,E24,24,5,662,706,4T640460,E24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,F01,1,6,662,842,4T640460,F01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,F02,2,6,662,1045,4T640460,F02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,F03,3,6,662,1257,4T640460,F03,rac BHFF,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F04,4,6,662,1236,4T640460,F04,Remodelin hydrobromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F05,5,6,662,1211,4T640460,F05,Dolasetron mesylate hydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F06,6,6,662,1147,4T640460,F06,4-DAMP,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F07,7,6,662,1155,4T640460,F07,"(?)-SKF 38393, N-allyl-, hydrobromide",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F08,8,6,662,1178,4T640460,F08,Tropicamide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F09,9,6,662,1276,4T640460,F09,FAUC 213,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F10,10,6,662,1163,4T640460,F10,(?)-Thalidomide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F11,11,6,662,1205,4T640460,F11,(E)-4-amino-2-butenoic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F12,12,6,662,1265,4T640460,F12,CCT007093,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F13,13,6,662,1187,4T640460,F13,Triflupromazine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F14,14,6,662,1235,4T640460,F14,U-62066,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F15,15,6,662,1283,4T640460,F15,KB-R7493,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F16,16,6,662,1093,4T640460,F16,SID 3712249,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F17,17,6,662,1279,4T640460,F17,Olanzapine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F18,18,6,662,892,4T640460,F18,CP466722,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F19,19,6,662,1091,4T640460,F19,Tulobuterol hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F20,20,6,662,1145,4T640460,F20,WAY-100635 maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F21,21,6,662,1123,4T640460,F21,Tyrphostin 1,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F22,22,6,662,1023,4T640460,F22,YC-1,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,F23,23,6,662,1244,4T640460,F23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,F24,24,6,662,829,4T640460,F24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,G01,1,7,662,749,4T640460,G01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,G02,2,7,662,1280,4T640460,G02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,G03,3,7,662,1319,4T640460,G03,Phosphonoacetic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G04,4,7,662,1281,4T640460,G04,Ruthenium red,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G05,5,7,662,1436,4T640460,G05,Propionylpromazine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G06,6,7,662,1248,4T640460,G06,Rolipram,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G07,7,7,662,1466,4T640460,G07,Phenylbutazone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G08,8,7,662,1232,4T640460,G08,Ranitidine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G09,9,7,662,1127,4T640460,G09,6(5H)-Phenanthridinone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G10,10,7,662,1127,4T640460,G10,Steviol,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G11,11,7,662,1213,4T640460,G11,Procainamide hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G12,12,7,662,1203,4T640460,G12,"7,8-Dihydroxyflavone hydrate",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G13,13,7,662,1310,4T640460,G13,S(-)-3PPP hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G14,14,7,662,1254,4T640460,G14,(-)-Scopolamine hydrobromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G15,15,7,662,1294,4T640460,G15,GANT61,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G16,16,7,662,1188,4T640460,G16,Spermine tetrahydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G17,17,7,662,987,4T640460,G17,Phenamil methanesulfonate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G18,18,7,662,1174,4T640460,G18,SCH-202676 hydrobromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G19,19,7,662,1241,4T640460,G19,Quercetin dihydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G20,20,7,662,1199,4T640460,G20,Carmofur,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G21,21,7,662,1238,4T640460,G21,LP 12 hydrochloride hydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G22,22,7,662,1435,4T640460,G22,Succinylcholine chloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,G23,23,7,662,1032,4T640460,G23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,G24,24,7,662,891,4T640460,G24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,H01,1,8,662,1278,4T640460,H01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,H02,2,8,662,1142,4T640460,H02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,H03,3,8,662,1197,4T640460,H03,Zofenopril calcium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H04,4,8,662,1240,4T640460,H04,Tyrphostin 51,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H05,5,8,662,1285,4T640460,H05,SR-95531,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H06,6,8,662,1343,4T640460,H06,Trifluoperazine dihydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H07,7,8,662,1417,4T640460,H07,"SDZ-205,557 hydrochloride",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H08,8,8,662,1381,4T640460,H08,THIP hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H09,9,8,662,1385,4T640460,H09,Tolbutamide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H10,10,8,662,1287,4T640460,H10,A-68930 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H11,11,8,662,1323,4T640460,H11,Tetradecylthioacetic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H12,12,8,662,1286,4T640460,H12,L2-b,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H13,13,8,662,1382,4T640460,H13,Trimipramine maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H14,14,8,662,1218,4T640460,H14,Erdosteine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H15,15,8,662,852,4T640460,H15,N-p-Tosyl-L-phenylalanine chloromethyl ketone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H16,16,8,662,1223,4T640460,H16,(?)-Verapamil hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H17,17,8,662,1323,4T640460,H17,Nedocromil,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H18,18,8,662,1225,4T640460,H18,L-Mimosine from Koa hoale seeds,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H19,19,8,662,1237,4T640460,H19,Trazodone hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H20,20,8,662,1261,4T640460,H20,TDFA trifluoroacetate salt,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H21,21,8,662,1302,4T640460,H21,Tyrphostin 23,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H22,22,8,662,1187,4T640460,H22,Zaprinast,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,H23,23,8,662,1029,4T640460,H23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,H24,24,8,662,672,4T640460,H24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,I01,1,9,662,787,4T640460,I01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,I02,2,9,662,1155,4T640460,I02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,I03,3,9,662,1153,4T640460,I03,(-)-Perillic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I04,4,9,662,1056,4T640460,I04,13-cis-retinoic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I05,5,9,662,1191,4T640460,I05,Prazosin hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I06,6,9,662,1263,4T640460,I06,Ro 25-6981 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I07,7,9,662,1055,4T640460,I07,Lasofoxifene tartrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I08,8,9,662,1140,4T640460,I08,Ritanserin,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I09,9,9,662,1135,4T640460,I09,5alpha-Pregnan-3alpha-ol-20-one,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I10,10,9,662,1369,4T640460,I10,S(+)-Raclopride L-tartrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I11,11,9,662,1078,4T640460,I11,Prilocaine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I12,12,9,662,1078,4T640460,I12,(?)-Synephrine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I13,13,9,662,1225,4T640460,I13,LDN-214117,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I14,14,9,662,1274,4T640460,I14,Tetrabenazine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I15,15,9,662,1139,4T640460,I15,Pirenperone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I16,16,9,662,1256,4T640460,I16,INDY,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I17,17,9,662,1219,4T640460,I17,ML 230,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I18,18,9,662,1074,4T640460,I18,D-Serine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I19,19,9,662,1233,4T640460,I19,Quinidine sulfate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I20,20,9,662,1201,4T640460,I20,(-)-Sulpiride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I21,21,9,662,1033,4T640460,I21,"Quipazine, 6-nitro-, maleate",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I22,22,9,662,865,4T640460,I22,IMS2186,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,I23,23,9,662,901,4T640460,I23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,I24,24,9,662,865,4T640460,I24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,J01,1,10,662,1046,4T640460,J01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,J02,2,10,662,1055,4T640460,J02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,J03,3,10,662,1222,4T640460,J03,SIB 1757,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J04,4,10,662,1401,4T640460,J04,RN-9893,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J05,5,10,662,1129,4T640460,J05,(?)-6-Chloro-PB hydrobromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J06,6,10,662,1244,4T640460,J06,D-609 potassium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J07,7,10,662,1330,4T640460,J07,SB 206553 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J08,8,10,662,1268,4T640460,J08,Trifluperidol hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J09,9,10,662,1359,4T640460,J09,Tetraethylthiuram disulfide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J10,10,10,662,446,4T640460,J10,5HPP-33,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J11,11,10,662,1006,4T640460,J11,Abiraterone acetate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J12,12,10,662,1248,4T640460,J12,Zibotentan,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J13,13,10,662,1178,4T640460,J13,Oltipraz metabolite M2,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J14,14,10,662,110,4T640460,J14,CCT137690,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J15,15,10,662,1274,4T640460,J15,"(6R)-5,6,7,8-Tetrahydro-L-biopterin hydrochloride",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J16,16,10,662,1270,4T640460,J16,Galloflavin potassium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J17,17,10,662,1255,4T640460,J17,Pseudocantharidin C,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J18,18,10,662,952,4T640460,J18,Wortmannin from Penicillium funiculosum,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J19,19,10,662,749,4T640460,J19,BAY 61-3606 hydrochloride hydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J20,20,10,662,1173,4T640460,J20,Xylazine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J21,21,10,662,910,4T640460,J21,Pifithrin-mu,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J22,22,10,662,1174,4T640460,J22,Zonisamide sodium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,J23,23,10,662,964,4T640460,J23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,J24,24,10,662,731,4T640460,J24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,K01,1,11,662,1055,4T640460,K01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,K02,2,11,662,1225,4T640460,K02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,K03,3,11,662,1233,4T640460,K03,Pyrazinecarboxamide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K04,4,11,662,1187,4T640460,K04,Rutaecarpine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K05,5,11,662,1250,4T640460,K05,Phloretin,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K06,6,11,662,1266,4T640460,K06,Phosphoramidon disodium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K07,7,11,662,1383,4T640460,K07,Tranylcypromine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K08,8,11,662,453,4T640460,K08,SB743921 hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K09,9,11,662,1102,4T640460,K09,Propantheline bromide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K10,10,11,662,1091,4T640460,K10,Daurisoline,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K11,11,11,662,1167,4T640460,K11,Triflusal,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K12,12,11,662,1296,4T640460,K12,Sulfaphenazole,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K13,13,11,662,1195,4T640460,K13,BMS-193885,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K14,14,11,662,1311,4T640460,K14,Semicarbazide hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K15,15,11,662,1268,4T640460,K15,Cycloastragenol,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K16,16,11,662,1086,4T640460,K16,SC 19220,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K17,17,11,662,420,4T640460,K17,Bay 11-7082,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K18,18,11,662,1027,4T640460,K18,Albuterol hemisulfate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K19,19,11,662,949,4T640460,K19,SMER28,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K20,20,11,662,1272,4T640460,K20,Suprofen,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K21,21,11,662,1099,4T640460,K21,Quinelorane dihydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K22,22,11,662,1274,4T640460,K22,ANA-12,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,K23,23,11,662,1065,4T640460,K23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,K24,24,11,662,723,4T640460,K24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,L01,1,12,662,1234,4T640460,L01,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,L02,2,12,662,1195,4T640460,L02,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,L03,3,12,662,1148,4T640460,L03,SIB 1893,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L04,4,12,662,1357,4T640460,L04,Bropirimine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L05,5,12,662,1155,4T640460,L05,L-Beta-threo-benzyl-aspartate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L06,6,12,662,1287,4T640460,L06,Thioridazine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L07,7,12,662,462,4T640460,L07,Granisetron hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L08,8,12,662,542,4T640460,L08,3-Tropanyl-indole-3-carboxylate hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L09,9,12,662,1346,4T640460,L09,TCPOBOP,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L10,10,12,662,1513,4T640460,L10,CIQ,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L11,11,12,662,1364,4T640460,L11,Tyrphostin AG 879,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L12,12,12,662,1384,4T640460,L12,4-Imidazoleacrylic acid,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L13,13,12,662,1308,4T640460,L13,TTNPB,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L14,14,12,662,1063,4T640460,L14,Wiskostatin,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L15,15,12,662,1265,4T640460,L15,cDPCP,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L16,16,12,662,1213,4T640460,L16,Vinpocetine,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L17,17,12,662,1287,4T640460,L17,RU-SKI 43 maleate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L18,18,12,662,1202,4T640460,L18,EMPA,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L19,19,12,662,1176,4T640460,L19,Triamcinolone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L20,20,12,662,1220,4T640460,L20,SCH 58261,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L21,21,12,662,1164,4T640460,L21,Na-p-Tosyl-L-lysine chloromethyl ketone hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L22,22,12,662,1219,4T640460,L22,Caroverine hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,L23,23,12,662,1137,4T640460,L23,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,L24,24,12,662,847,4T640460,L24,DMSO,neg,-7,N/A,LOPAC
E34L460-3,652,M01,1,13,662,354,4T640460,M01,PAC,pos,-6,N/A,LOPAC
E34L460-3,652,M02,2,13,662,443,4T640460,M02,PAC,pos,-6,N/A,LOPAC
E34L460-3,652,M03,3,13,662,1166,4T640460,M03,Primidone,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M04,4,13,662,1235,4T640460,M04,Ropinirole hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M05,5,13,662,1204,4T640460,M05,Pargyline hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M06,6,13,662,1280,4T640460,M06,BIA 2-093,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M07,7,13,662,1137,4T640460,M07,(S)-Propranolol hydrochloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M08,8,13,662,1260,4T640460,M08,Ibandronate sodium,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M09,9,13,662,1007,4T640460,M09,K114,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M10,10,13,662,1332,4T640460,M10,Rilmenidine hemifumarate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M11,11,13,662,1122,4T640460,M11,Ziprasidone hydrochloride monohydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M12,12,13,662,1384,4T640460,M12,Methazolamide,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M13,13,13,662,1218,4T640460,M13,Bicalutamide (CDX),sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M14,14,13,662,1173,4T640460,M14,(-)-Scopolamine methyl nitrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M15,15,13,662,637,4T640460,M15,Adaphostin,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M16,16,13,662,1059,4T640460,M16,Tirofiban hydrochloride monohydrate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M17,17,13,662,1145,4T640460,M17,HTH-01-015,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M18,18,13,662,16,4T640460,M18,Sanguinarine chloride,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M19,19,13,662,1024,4T640460,M19,Quinine sulfate,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M20,20,13,662,1203,4T640460,M20,"(-)-Scopolamine,n-Butyl-, bromide",sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M21,21,13,662,1028,4T640460,M21,Candesartan cilexetil,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M22,22,13,662,1157,4T640460,M22,SU 5416,sample,-5.522878745,N/A,LOPAC
E34L460-3,652,M23,23,13,662,394,4T640460,M23,PAC,pos,-6,N/A,LOPAC
E34L460-3,652,M24,24,13,662,322,4T640460,M24,PAC,pos,-6,N/A,LOPAC
E34L460-3,652,N01,1,14,662,460,4T640460,N01,PAC,pos,-6,N/A,LOPAC
E34L460-3,652,N02,2,14,662,481,4T640460,N02,PAC,pos,-6,N/A,LOPAC
